Date,R_benchmark_book,nav,drawdown,hs_var_return,var_breach,realized_vol_20d,gold_alarm,alarm_score,dashboard_state,recommended_action
2019-03-22,-0.012306506191789095,54.776878056132446,-0.6374293156411502,-0.035280482672187606,0,0.19568884293267613,0,0,Green,Normal monitoring
2019-03-25,0.0026817702014118273,54.92377705542976,-0.6364569843839312,-0.035280482672187606,0,0.143120296804223,0,0,Green,Normal monitoring
2019-03-26,0.011244416958003902,55.54136290554946,-0.6323691551341739,-0.035280482672187606,0,0.1459426736292815,0,0,Green,Normal monitoring
2019-03-27,-0.0020618473652370107,55.42684509278099,-0.6331271538230403,-0.035280482672187606,0,0.13388145248350475,0,0,Green,Normal monitoring
2019-03-28,-0.00014746975504730705,55.4186713095121,-0.6331812564717996,-0.035280482672187606,0,0.13176993432249348,1,2,Red,Run stress tests and review VaR calibration
2019-03-29,0.008369473987729133,55.88249643747157,-0.6301111765396289,-0.035280482672187606,0,0.11949800252442805,0,0,Green,Normal monitoring
2019-04-01,0.009024846402454082,56.386827384405436,-0.6267729867219146,-0.03412277050991158,0,0.11938504867413147,0,0,Green,Normal monitoring
2019-04-02,0.00520308440254869,56.680212806478444,-0.6248310550705176,-0.03412277050991158,0,0.11977203104675659,0,0,Green,Normal monitoring
2019-04-03,-0.0008653762849861895,56.631163094487746,-0.6251557173783229,-0.03412277050991158,0,0.12039001060671076,0,0,Green,Normal monitoring
2019-04-04,0.0012977287940380946,56.70465498547534,-0.6246692711594841,-0.03412277050991158,0,0.12015730280994413,0,0,Green,Normal monitoring
2019-04-05,0.013453685483377718,57.46754157909337,-0.6196196895814168,-0.03412277050991158,0,0.11931264997934041,0,0,Green,Normal monitoring
2019-04-08,0.010746740365305407,58.085130327876286,-0.6155318411452739,-0.03412277050991158,0,0.11748016364450353,0,0,Green,Normal monitoring
2019-04-09,-0.006915529175932217,57.683440914406034,-0.6181906419150508,-0.03412277050991158,0,0.1228271572317205,0,0,Green,Normal monitoring
2019-04-10,0.015737330765680815,58.591224303778645,-0.6121819817574357,-0.03412277050991158,0,0.12604073995954185,0,0,Green,Normal monitoring
2019-04-11,-0.012626451320986847,57.85142506226997,-0.6170787470861769,-0.03412277050991158,0,0.13523279942395175,1,2,Red,Run stress tests and review VaR calibration
2019-04-12,0.010113883037628627,58.436527608909905,-0.6132059263215843,-0.03412277050991158,0,0.13702513178746317,0,0,Green,Normal monitoring
2019-04-15,-0.005184664285132205,58.13355383126885,-0.6152113237410857,-0.03412277050991158,0,0.13979163027952551,0,0,Green,Normal monitoring
2019-04-16,0.007557781387904967,58.572914522427574,-0.6123031750453795,-0.03412277050991158,0,0.14072239677435674,0,0,Green,Normal monitoring
2019-04-17,-0.0013952628376744374,58.49118991150015,-0.612844114017523,-0.03412277050991158,0,0.13621353913913736,0,0,Green,Normal monitoring
2019-04-18,0.004874979561332032,58.77633326683671,-0.610956736986309,-0.03412277050991158,0,0.1293183355068265,0,0,Green,Normal monitoring
2019-04-22,0.028356117589613764,60.443001884437464,-0.5999249804728457,-0.03412277050991158,0,0.14529698932798357,0,0,Green,Normal monitoring
2019-04-23,0.006327873165418013,60.825477534099306,-0.5973933564926257,-0.03412277050991158,0,0.14511062191484012,0,0,Green,Normal monitoring
2019-04-24,0.0008049042272076805,60.87443621808843,-0.5970692967033648,-0.03412277050991158,0,0.1440282903228696,0,0,Green,Normal monitoring
2019-04-25,-0.0029546250799829714,60.694575082108635,-0.5982598058648203,-0.03412277050991158,0,0.14461242458285356,0,0,Green,Normal monitoring
2019-04-26,-0.0300363460146641,58.87153182372942,-0.6103266133438627,-0.03412277050991158,0,0.18953662656424608,0,0,Green,Normal monitoring
2019-04-29,-0.0015257733522299752,58.78170720926782,-0.6109211666132959,-0.03412277050991158,0,0.18913824840550256,0,0,Green,Normal monitoring
2019-04-30,0.010494464106037212,59.39858972566706,-0.6068379927619003,-0.03412277050991158,0,0.18987091234929598,0,0,Green,Normal monitoring
2019-05-01,-0.008552993679764464,58.89055396315651,-0.6102007049249313,-0.03412277050991158,0,0.19368045170692275,0,0,Green,Normal monitoring
2019-05-02,-0.020010466919278016,57.71212648121882,-0.6180007708241888,-0.03412277050991158,0,0.208753986661391,0,0,Green,Normal monitoring
2019-05-03,0.0014124080765898453,57.79363955477807,-0.6174612320276498,-0.03412277050991158,0,0.2087563475933019,0,0,Green,Normal monitoring
2019-05-06,0.0054894838351330225,58.11089680488751,-0.6153612916445539,-0.03412277050991158,0,0.20433941625650137,0,0,Green,Normal monitoring
2019-05-07,-0.019274982473479717,56.99081028745512,-0.622775196006727,-0.03412277050991158,0,0.21227089736615568,0,0,Green,Normal monitoring
2019-05-08,0.0069876290474481986,57.38904092885735,-0.6201392890089257,-0.03412277050991158,0,0.2127514954987575,0,0,Green,Normal monitoring
2019-05-09,0.00028412394000363244,57.40534652927908,-0.6200313614870664,-0.03412277050991158,0,0.20433140435796576,0,0,Green,Normal monitoring
2019-05-10,0.003262230443608004,57.592615998352755,-0.6187918162268933,-0.03412277050991158,0,0.20001987019929038,0,0,Green,Normal monitoring
2019-05-13,-0.005537811422582254,57.27367895162069,-0.6209028752613737,-0.03412277050991158,0,0.19706319181700443,0,0,Green,Normal monitoring
2019-05-14,0.014278810465002028,58.09147895800425,-0.6154898192694037,-0.03412277050991158,0,0.20349693208274008,0,0,Green,Normal monitoring
2019-05-15,0.007412086233416617,58.522058009467685,-0.6126397966522019,-0.03412277050991158,0,0.20342620937601577,0,0,Green,Normal monitoring
2019-05-16,0.011773889138991876,59.2110902326568,-0.6080790605611277,-0.03412277050991158,0,0.2075278776361061,0,0,Green,Normal monitoring
2019-05-17,-0.005661876023066196,58.87584438056891,-0.6102980683310741,-0.03412277050991158,0,0.2080815780408164,0,0,Green,Normal monitoring
2019-05-20,-0.0033291453034220955,58.67983813976433,-0.6115954426866244,-0.03412277050991158,0,0.17959556490493703,0,0,Green,Normal monitoring
2019-05-21,0.0029136209616350346,58.85080894619369,-0.6104637790268416,-0.03412277050991158,0,0.17804476848775572,0,0,Green,Normal monitoring
2019-05-22,-0.016624011483322376,57.87247242246936,-0.6169394336374693,-0.03412277050991158,0,0.18552861264720222,0,0,Green,Normal monitoring
2019-05-23,-0.04656691008908053,55.17753020253944,-0.6347773805899455,-0.03412277050991158,1,0.24281417101919361,0,0,Green,Normal monitoring
2019-05-24,0.013631581897949916,55.92968722442196,-0.6297988185424735,-0.035280482672187606,0,0.2314483558559213,0,0,Green,Normal monitoring
2019-05-28,0.020461782156331963,57.07410830047988,-0.6222238426134729,-0.035280482672187606,0,0.24536317417997244,0,0,Green,Normal monitoring
2019-05-29,-0.0094584206659494,56.534277375039984,-0.6257970084276006,-0.035280482672187606,0,0.24278847111369692,0,0,Green,Normal monitoring
2019-05-30,-0.03785654811921186,54.39408478320691,-0.6399630419844141,-0.035280482672187606,1,0.2730994089697286,0,1,Amber,Monitor and inspect gold relationship components
2019-05-31,-0.036240337242045215,52.4228248066911,-0.6530109027624991,-0.035909843663413786,1,0.2913284490954204,1,2,Red,Run stress tests and review VaR calibration
2019-06-03,-0.05105663438505207,49.74629180710423,-0.6707269982357533,-0.03613428828077457,1,0.33338751290752683,1,2,Red,Run stress tests and review VaR calibration
2019-06-04,0.011196911160061893,50.303296617010886,-0.6670401576875922,-0.037129253224486854,0,0.33687867071015687,0,1,Amber,Monitor and inspect gold relationship components
2019-06-05,-0.021860578971725605,49.20363742877658,-0.674318852614876,-0.037129253224486854,0,0.33825347558219815,0,1,Amber,Monitor and inspect gold relationship components
2019-06-06,0.017007721611645286,50.040479196445546,-0.6687797583259885,-0.037129253224486854,0,0.3455789077317433,0,1,Amber,Monitor and inspect gold relationship components
2019-06-07,0.025929793940579073,51.33801851069721,-0.6601912857104326,-0.037129253224486854,0,0.3638597761569727,0,1,Amber,Monitor and inspect gold relationship components
2019-06-10,-0.01592643928893012,50.520386675672626,-0.6656032285684148,-0.037129253224486854,0,0.3642346258771385,1,2,Red,Run stress tests and review VaR calibration
2019-06-11,0.0,50.520386675672626,-0.6656032285684148,-0.037129253224486854,0,0.3649132151918884,0,1,Amber,Monitor and inspect gold relationship components
2019-06-12,-0.03795645642822838,48.602811820080206,-0.6782957450529981,-0.037129253224486854,1,0.373422404593998,0,1,Amber,Monitor and inspect gold relationship components
2019-06-13,0.022098526638084214,49.67686235177204,-0.6711865550054666,-0.037911497689170945,0,0.38523244744261975,0,1,Amber,Monitor and inspect gold relationship components
2019-06-14,0.011352651120374797,50.240826438806586,-0.6674536506807551,-0.037911497689170945,0,0.38495026509897545,0,1,Amber,Monitor and inspect gold relationship components
2019-06-17,-0.017405884271677333,49.36634042809929,-0.6732419139519747,-0.037911497689170945,0,0.3863005934700443,0,1,Amber,Monitor and inspect gold relationship components
2019-06-18,0.01950014312027087,50.32899113177124,-0.6668700845083324,-0.037911497689170945,0,0.39864382351896926,0,1,Amber,Monitor and inspect gold relationship components
2019-06-19,-0.0051629623752520405,50.06914444417351,-0.6685900217280869,-0.037911497689170945,0,0.39691487452799723,0,1,Amber,Monitor and inspect gold relationship components
2019-06-20,0.041662750266966274,52.15516270523176,-0.6547825705673636,-0.037911497689170945,0,0.43199842616677864,1,2,Red,Run stress tests and review VaR calibration
2019-06-21,0.011569740092090141,52.75858438219196,-0.6507884946335685,-0.037911497689170945,0,0.40601500221508696,0,1,Amber,Monitor and inspect gold relationship components
2019-06-24,-0.005228311837040552,52.48274605096105,-0.6526142812807065,-0.037911497689170945,0,0.40192900941985016,0,1,Amber,Monitor and inspect gold relationship components
2019-06-25,0.002925141583081484,52.63626551382903,-0.651598128869512,-0.037911497689170945,0,0.3931525867275062,0,1,Amber,Monitor and inspect gold relationship components
2019-06-26,0.02189527641321962,53.78875109661394,-0.643969773598227,-0.037911497689170945,0,0.40274555526121264,0,1,Amber,Monitor and inspect gold relationship components
2019-06-27,0.0009020624119706115,53.83727190716504,-0.6436486121134646,-0.037911497689170945,0,0.3800656606491179,0,1,Amber,Monitor and inspect gold relationship components
2019-06-28,0.0,53.83727190716504,-0.6436486121134646,-0.037911497689170945,0,0.35551396543118696,0,1,Amber,Monitor and inspect gold relationship components
2019-07-01,-0.022643707177988474,52.618196486837455,-0.651717728593237,-0.037911497689170945,0,0.3112816558352187,0,1,Amber,Monitor and inspect gold relationship components
2019-07-02,-0.04174458369117816,50.421671779913815,-0.6662566270201302,-0.037911497689170945,1,0.34740497251308433,0,1,Amber,Monitor and inspect gold relationship components
2019-07-03,0.02250131623970765,51.5562257619684,-0.6587469618418035,-0.040039926422850716,0,0.34547832653558885,0,1,Amber,Monitor and inspect gold relationship components
2019-07-05,0.006403827465685416,51.88638293652998,-0.6565616362632973,-0.040039926422850716,0,0.3416273448581459,0,1,Amber,Monitor and inspect gold relationship components
2019-07-08,-0.001870076014416507,51.78935145632554,-0.6572038921097518,-0.040039926422850716,0,0.32988671185339086,0,1,Amber,Monitor and inspect gold relationship components
2019-07-09,0.0007796531164759836,51.829729185588725,-0.6569366300559194,-0.040039926422850716,0,0.3240351334765688,0,1,Amber,Monitor and inspect gold relationship components
2019-07-10,0.043461873228335626,54.082346304911745,-0.6420264533621243,-0.040039926422850716,0,0.35650284495497336,0,1,Amber,Monitor and inspect gold relationship components
2019-07-11,-0.007339290004658953,53.685420281247595,-0.644653725034896,-0.037911497689170945,0,0.3242111438110727,0,1,Amber,Monitor and inspect gold relationship components
2019-07-12,0.003002172486702639,53.84659317295303,-0.6435869142249435,-0.037911497689170945,0,0.3180235997532196,0,1,Amber,Monitor and inspect gold relationship components
2019-07-15,-0.0036035753038188615,53.6525529196002,-0.6448712756188003,-0.037911497689170945,0,0.31801090374446966,0,1,Amber,Monitor and inspect gold relationship components
2019-07-16,-0.03256429071262901,51.90539558885162,-0.6564357906399548,-0.037129253224486854,0,0.3352974578545042,0,1,Amber,Monitor and inspect gold relationship components
2019-07-17,-0.01078049087292614,51.34582994545038,-0.6601395814632249,-0.037129253224486854,0,0.33241698977484685,0,1,Amber,Monitor and inspect gold relationship components
2019-07-18,-0.02755169957930414,49.93116506414329,-0.6695033136136467,-0.037129253224486854,0,0.347276149801902,0,1,Amber,Monitor and inspect gold relationship components
2019-07-19,0.008681741168384636,50.36465451546608,-0.6666340269254316,-0.037129253224486854,0,0.3129454172606665,0,1,Amber,Monitor and inspect gold relationship components
2019-07-22,0.012566730298565093,50.99757354534235,-0.6624447066510848,-0.037129253224486854,0,0.31351969329068213,0,1,Amber,Monitor and inspect gold relationship components
2019-07-23,0.008970136609720562,51.45502874680834,-0.6594167895564107,-0.037129253224486854,0,0.31533218525102347,0,1,Amber,Monitor and inspect gold relationship components
2019-07-24,-0.010235527750194904,50.92835937218331,-0.6629028384581566,-0.037129253224486854,0,0.31672724805453967,0,1,Amber,Monitor and inspect gold relationship components
2019-07-25,0.0033183104633617263,51.09735547996986,-0.6617842454198427,-0.037129253224486854,0,0.30521509772151156,0,1,Amber,Monitor and inspect gold relationship components
2019-07-26,0.0011036610606482526,51.15374964151521,-0.6614109698614148,-0.037129253224486854,0,0.30524475136125967,0,1,Amber,Monitor and inspect gold relationship components
2019-07-29,0.003931750029958579,51.35487339820073,-0.6600797224320238,-0.037129253224486854,0,0.3059690606657274,0,1,Amber,Monitor and inspect gold relationship components
2019-07-30,0.015728769853365857,52.16262238272977,-0.6547331946176649,-0.037129253224486854,0,0.3022265790840385,0,1,Amber,Monitor and inspect gold relationship components
2019-07-31,0.006928920636167162,52.52405305339406,-0.6523408683248677,-0.037129253224486854,0,0.2600621248447489,0,1,Amber,Monitor and inspect gold relationship components
2019-08-01,-0.0743558472109041,48.61858258965847,-0.6781913576011793,-0.037129253224486854,1,0.3655197119321939,1,2,Red,Run stress tests and review VaR calibration
2019-08-02,0.02271524085259737,49.72296540309446,-0.6708813967806428,-0.037911497689170945,0,0.3753446759256714,0,1,Amber,Monitor and inspect gold relationship components
2019-08-05,-0.03418571187203467,48.02315043440113,-0.6821325505220261,-0.037911497689170945,0,0.39249742139380317,0,0,Green,Normal monitoring
2019-08-06,-0.014652940007623709,47.31947009210876,-0.6867902431896034,-0.037911497689170945,0,0.3941000656859893,0,0,Green,Normal monitoring
2019-08-07,-0.047069539846539825,45.092164409091104,-0.7015328823181153,-0.037911497689170945,1,0.37950241176354366,1,2,Red,Run stress tests and review VaR calibration
2019-08-08,0.020245415004789057,46.00507399101733,-0.6954902916553624,-0.040039926422850716,0,0.3932635118553013,0,0,Green,Normal monitoring
2019-08-09,0.019843593279120816,46.91797996807094,-0.6894477248534276,-0.040039926422850716,0,0.40357493794714444,0,0,Green,Normal monitoring
2019-08-12,0.0006831924441410312,46.950033977479485,-0.6892355578855367,-0.040039926422850716,0,0.404276044573483,0,0,Green,Normal monitoring
2019-08-13,0.045557215604925726,49.08894679805011,-0.6750779951937836,-0.040039926422850716,0,0.4312539823527013,0,0,Green,Normal monitoring
2019-08-14,-0.030139716600311017,47.60941985334913,-0.6848710523358479,-0.040039926422850716,0,0.4415784655522232,0,0,Green,Normal monitoring
2019-08-15,-0.02123943590813465,46.59822263175045,-0.6915642134225586,-0.040039926422850716,0,0.4375487359008122,0,0,Green,Normal monitoring
2019-08-16,0.007016369182219496,46.92517296497007,-0.689400114074923,-0.040039926422850716,0,0.4369945585158102,0,0,Green,Normal monitoring
2019-08-19,0.01858479371421518,47.79726762452791,-0.6836276792673466,-0.040039926422850716,0,0.4403767731885168,0,0,Green,Normal monitoring
2019-08-20,0.004842576044706732,48.02872952772889,-0.6820956222457584,-0.040039926422850716,0,0.43914782800948465,0,0,Green,Normal monitoring
2019-08-21,0.004487674151877249,48.24426681577798,-0.680668970986942,-0.040039926422850716,0,0.43907086598627887,0,0,Green,Normal monitoring
2019-08-22,-0.006321782430103127,47.93927705746879,-0.6826877122755435,-0.040039926422850716,0,0.4387585718844428,0,0,Green,Normal monitoring
2019-08-23,-0.009726691216548197,47.47298651238624,-0.6857741109174558,-0.040039926422850716,0,0.43915975614760816,0,1,Amber,Monitor and inspect gold relationship components
2019-08-26,-0.010843877602777193,46.95819525720763,-0.6891815379982908,-0.040039926422850716,0,0.43903941739627333,0,0,Green,Normal monitoring
2019-08-27,0.01370459762065899,47.601738428199994,-0.6849218960434853,-0.040039926422850716,0,0.43788447873968284,0,0,Green,Normal monitoring
2019-08-28,0.016333752414687208,48.37925343819491,-0.6797754883021705,-0.040039926422850716,0,0.44230393101967697,0,0,Green,Normal monitoring
2019-08-29,0.00970642046174417,48.848842813691306,-0.6766672545494747,-0.040039926422850716,0,0.35661676768437023,0,0,Green,Normal monitoring
2019-08-30,-0.010698834904867777,48.326217109133786,-0.6801265382123876,-0.040039926422850716,0,0.3486152019615043,0,0,Green,Normal monitoring
2019-09-03,-0.036569952702184626,46.55892963517726,-0.6918242955806446,-0.040039926422850716,0,0.3516969894044893,1,2,Red,Run stress tests and review VaR calibration
2019-09-04,0.04102798791311799,48.46914883749701,-0.6791804665046107,-0.040039926422850716,0,0.3782220889221528,0,0,Green,Normal monitoring
2019-09-05,0.004110157810273293,48.66836468814875,-0.6778618475933265,-0.040039926422850716,0,0.331898452425747,1,2,Red,Run stress tests and review VaR calibration
2019-09-06,0.00963351632609823,49.13721217393654,-0.6747585244428576,-0.040039926422850716,0,0.32712535232945394,0,1,Amber,Monitor and inspect gold relationship components
2019-09-09,0.016918138603662796,49.96852234009278,-0.669256044079722,-0.040039926422850716,0,0.3253467532418127,0,1,Amber,Monitor and inspect gold relationship components
2019-09-10,-0.0033607950721293435,49.80058837645062,-0.6703676067369154,-0.040039926422850716,0,0.3261027395246973,0,1,Amber,Monitor and inspect gold relationship components
2019-09-11,-0.025490456587049366,48.531148640431184,-0.6787700869470733,-0.040039926422850716,0,0.30004160835306876,0,1,Amber,Monitor and inspect gold relationship components
2019-09-12,-0.007096329746749773,48.186755606690156,-0.6810496403346167,-0.040039926422850716,0,0.2802458452223953,0,1,Amber,Monitor and inspect gold relationship components
2019-09-13,-0.0026533986442635956,48.0588969346919,-0.6818959427865401,-0.040039926422850716,0,0.26841877051538704,0,1,Amber,Monitor and inspect gold relationship components
2019-09-16,0.13639172570842875,54.613732823258054,-0.6385091814683436,-0.040039926422850716,0,0.5488717375304123,0,0,Green,Normal monitoring
2019-09-17,-0.06695610446266652,50.957010023247825,-0.662713198476244,-0.040039926422850716,1,0.6080934834034458,0,0,Green,Normal monitoring
2019-09-18,-0.014826718215806384,50.20148479451311,-0.6677140548403473,-0.04261887217324901,0,0.6116747021921926,0,0,Green,Normal monitoring
2019-09-19,0.012500210449810064,50.82901391933745,-0.6635604105963377,-0.04261887217324901,0,0.6126130706203584,0,1,Amber,Monitor and inspect gold relationship components
2019-09-20,-0.0018651349251711422,50.73421095026448,-0.6641879158247448,-0.04261887217324901,0,0.6118895740661197,0,0,Green,Normal monitoring
2019-09-23,0.007593959487390615,51.119484492845515,-0.6616377724621416,-0.04261887217324901,0,0.6100052434947565,0,0,Green,Normal monitoring
2019-09-24,-0.02612173600104777,49.78415481441375,-0.670476381242612,-0.04261887217324901,0,0.61742714231819,0,0,Green,Normal monitoring
2019-09-25,-0.011315749025398902,49.220809813092245,-0.6742051878104118,-0.04261887217324901,0,0.6183906754270658,1,2,Red,Run stress tests and review VaR calibration
2019-09-26,0.005594233175417871,49.49616250026958,-0.6723826156636818,-0.04261887217324901,0,0.6163443033176553,0,1,Amber,Monitor and inspect gold relationship components
2019-09-27,-0.013317514448802022,48.836996641011986,-0.6767456649132595,-0.04261887217324901,0,0.6178565574695306,0,1,Amber,Monitor and inspect gold relationship components
2019-09-30,-0.018420947661781824,47.93737288192929,-0.6827003161013363,-0.04261887217324901,0,0.6203449485246558,1,2,Red,Run stress tests and review VaR calibration
2019-10-01,-0.031589480812471794,46.42305616107528,-0.6927236483776567,-0.04261887217324901,0,0.6166610608845815,1,2,Red,Run stress tests and review VaR calibration
2019-10-02,-0.020587462128079714,45.46732325048942,-0.6990496886295361,-0.04261887217324901,0,0.6016044025012066,1,2,Red,Run stress tests and review VaR calibration
2019-10-03,0.0003466283944646246,45.48308351574835,-0.698945370706292,-0.04261887217324901,0,0.6012005690049937,1,2,Red,Run stress tests and review VaR calibration
2019-10-04,0.011371588058055477,46.000298405099564,-0.6955219014789935,-0.04261887217324901,0,0.6017061216833112,1,2,Red,Run stress tests and review VaR calibration
2019-10-07,-0.000342708334542745,45.984533719444684,-0.6956262486610424,-0.04261887217324901,0,0.5973669619989809,0,1,Amber,Monitor and inspect gold relationship components
2019-10-08,-0.001886899873853769,45.89776550857024,-0.6962005714540482,-0.04261887217324901,0,0.5973946663557637,0,1,Amber,Monitor and inspect gold relationship components
2019-10-09,0.0013726497593633939,45.96076706535089,-0.6957835612415599,-0.04261887217324901,0,0.5918239885761033,0,1,Amber,Monitor and inspect gold relationship components
2019-10-10,0.01328581612583646,46.571393365583546,-0.6917417975737585,-0.04261887217324901,0,0.5939558779778499,0,1,Amber,Monitor and inspect gold relationship components
2019-10-11,0.023577714302103633,47.66944037300816,-0.6844737737456725,-0.04261887217324901,0,0.6002936546925154,0,1,Amber,Monitor and inspect gold relationship components
2019-10-14,-0.019356517549723434,46.74672601384253,-0.6905812626815624,-0.04261887217324901,0,0.3217096172868193,0,1,Amber,Monitor and inspect gold relationship components
2019-10-15,-0.010331141000853432,46.26377899606526,-0.6937779112851052,-0.04261887217324901,0,0.2337997368030015,0,1,Amber,Monitor and inspect gold relationship components
2019-10-16,0.011509884874015318,46.796269766146864,-0.6902533302981163,-0.04261887217324901,0,0.23735707192458413,0,1,Amber,Monitor and inspect gold relationship components
2019-10-17,0.008212594329881433,47.18058854588792,-0.6877095065548229,-0.04261887217324901,0,0.23401219519475341,0,1,Amber,Monitor and inspect gold relationship components
2019-10-18,-0.008212594329881372,46.79311351191549,-0.6902742216905666,-0.04261887217324901,0,0.2344674437711212,0,1,Amber,Monitor and inspect gold relationship components
2019-10-21,-0.007771606865859227,46.42945582967136,-0.6926812886758098,-0.04261887217324901,0,0.2307648534961846,0,1,Amber,Monitor and inspect gold relationship components
2019-10-22,0.012472800824970588,47.008561184646624,-0.6888481635996766,-0.04261887217324901,0,0.22380525697821127,0,1,Amber,Monitor and inspect gold relationship components
2019-10-23,0.024324810142493658,48.152035510534944,-0.6812794542537506,-0.040039926422850716,0,0.24086125205910636,0,1,Amber,Monitor and inspect gold relationship components
2019-10-24,0.008140715991621921,48.54402755604471,-0.6786848408101356,-0.040039926422850716,0,0.24195129752338368,0,1,Amber,Monitor and inspect gold relationship components
2019-10-25,0.005659361740979828,48.81875576834847,-0.6768664020914195,-0.040039926422850716,0,0.238342319982052,0,1,Amber,Monitor and inspect gold relationship components
2019-10-28,-0.0072821870866544005,48.46324845550566,-0.6792195214053736,-0.040039926422850716,0,0.2300028259150686,0,1,Amber,Monitor and inspect gold relationship components
2019-10-29,0.0003247882098775938,48.47898874721638,-0.6791153356879671,-0.040039926422850716,0,0.19607495669156624,0,1,Amber,Monitor and inspect gold relationship components
2019-10-30,-0.016039616143090435,47.701404376705824,-0.6842622025297367,-0.040039926422850716,0,0.18961005429600994,0,1,Amber,Monitor and inspect gold relationship components
2019-10-31,-0.006289346577970372,47.401393712324804,-0.6862479869657921,-0.040039926422850716,0,0.19204267918144832,0,1,Amber,Monitor and inspect gold relationship components
2019-11-01,0.023951261505016745,48.53671688883096,-0.6787332304538843,-0.040039926422850716,0,0.20483121766654205,0,1,Amber,Monitor and inspect gold relationship components
2019-11-04,0.007107160306834359,48.881675116527326,-0.6764499360214613,-0.040039926422850716,0,0.20503853628487242,0,1,Amber,Monitor and inspect gold relationship components
2019-11-05,0.01327060830051453,49.53036468007176,-0.6721562298567957,-0.040039926422850716,0,0.20715955750086493,1,2,Red,Run stress tests and review VaR calibration
2019-11-06,-0.019567543307670975,48.56117712414972,-0.6785713270272229,-0.040039926422850716,0,0.22325302232455557,0,1,Amber,Monitor and inspect gold relationship components
2019-11-07,0.008868867703812141,48.9918597796052,-0.6757206186504154,-0.040039926422850716,0,0.2210541522434655,1,2,Red,Run stress tests and review VaR calibration
2019-11-08,0.0035256031286718392,49.16458563372363,-0.6745773382489655,-0.040039926422850716,0,0.20685301287094934,0,0,Green,Normal monitoring
2019-11-11,-0.005293107553999163,48.904352194116534,-0.6762998353981224,-0.040039926422850716,0,0.19352698009231936,0,0,Green,Normal monitoring
2019-11-12,-0.0019317283898745428,48.809882268594734,-0.676925136195891,-0.040039926422850716,0,0.18846978634726727,0,0,Green,Normal monitoring
2019-11-13,0.004982692263892031,49.05308689137594,-0.6753153535713563,-0.037911497689170945,0,0.1858515529472453,0,0,Green,Normal monitoring
2019-11-14,-0.0014440460470118196,48.98225197515672,-0.675784213151557,-0.037911497689170945,0,0.18502065212855726,0,0,Green,Normal monitoring
2019-11-15,0.016244989731819925,49.777968155534566,-0.6705173310233101,-0.037911497689170945,0,0.18757140772960937,0,0,Green,Normal monitoring
2019-11-18,-0.013679243443913651,49.09704321099162,-0.6750244046627927,-0.037911497689170945,0,0.1932259569063124,0,1,Amber,Monitor and inspect gold relationship components
2019-11-19,-0.024808711310204533,47.87900883978549,-0.6830866303903753,-0.037911497689170945,0,0.2129552002387953,0,1,Amber,Monitor and inspect gold relationship components
2019-11-20,0.02416793748531304,49.036145732284176,-0.67542748788539,-0.03727758018154959,0,0.21272794955978797,0,1,Amber,Monitor and inspect gold relationship components
2019-11-21,0.02484894271590792,50.254642108594616,-0.6673622041246957,-0.03727758018154959,0,0.2278980176519757,0,0,Green,Normal monitoring
2019-11-22,-0.009108131876917286,49.796916200842254,-0.670391913036775,-0.03642162574512189,0,0.2306199509972221,0,1,Amber,Monitor and inspect gold relationship components
2019-11-25,0.0040932383088152545,50.0007468458964,-0.6690427485883219,-0.03642162574512189,0,0.22866781956561424,0,1,Amber,Monitor and inspect gold relationship components
2019-11-26,0.009693558175083323,50.48543199424471,-0.6658345952182971,-0.03642162574512189,0,0.23035362147232433,0,0,Green,Normal monitoring
2019-11-27,-0.00327280108169071,50.32020321780433,-0.6669282521165303,-0.03642162574512189,0,0.22127660706554722,0,0,Green,Normal monitoring
2019-11-29,-0.02577417210782786,49.023241639567765,-0.6755129006707339,-0.03642162574512189,0,0.2417197221481416,0,0,Green,Normal monitoring
2019-12-02,-0.024484435991688067,47.82293521753871,-0.6834577842843899,-0.03642162574512189,0,0.2439668672698284,0,0,Green,Normal monitoring
2019-12-03,-0.0016428207387213956,47.74437070777681,-0.6839778064010482,-0.03642162574512189,0,0.24225842476209863,0,0,Green,Normal monitoring
2019-12-04,0.03521604916000201,49.42573881373524,-0.672848753295616,-0.03642162574512189,0,0.27037538007802464,0,0,Green,Normal monitoring
2019-12-05,0.006171384276027408,49.73076404108136,-0.6708297772358218,-0.03642162574512189,0,0.2608996996565198,0,0,Green,Normal monitoring
2019-12-06,0.01565222140355153,50.50916097042014,-0.6656775320296604,-0.03642162574512189,0,0.2645883313673715,0,0,Green,Normal monitoring
2019-12-09,-0.002176608295782254,50.39922231163892,-0.6664052210869111,-0.03642162574512189,0,0.2648285598860116,0,0,Green,Normal monitoring
2019-12-10,0.0013997411174678665,50.46976817539692,-0.6659382747582938,-0.03642162574512189,0,0.26365723526681434,0,0,Green,Normal monitoring
2019-12-11,-0.009682960693649902,49.98107139393693,-0.6691729813130622,-0.03642162574512189,0,0.26649655458744065,0,0,Green,Normal monitoring
2019-12-12,0.007504658961598909,50.35616228928376,-0.6666902373625342,-0.03642162574512189,0,0.2671059579626384,0,0,Green,Normal monitoring
2019-12-13,0.015763025917126205,51.14992778053675,-0.6614362669356486,-0.03642162574512189,0,0.2715826523079642,0,0,Green,Normal monitoring
2019-12-16,0.0018381610480748504,51.24394958539477,-0.660813932269239,-0.03642162574512189,0,0.2665436888941644,0,0,Green,Normal monitoring
